id,name,neighborhood,bedrooms,nightly_rate,days_occupied,availability_30,home_price,rpp,noi
7884782,Mt. Rainier view Pike Street,Belltown/Downtown,1,120,14,16,396702,1680,-568.35
9236961,2Br/2Ba Apt Very Close to Downtown,Belltown/Downtown,2,90,15,15,526079,1350,-1543.82
2149219,St. John's Apartments #206 - 1 BR,Belltown/Downtown,1,174,30,0,396702,5220,2617.65
7678814,Open Bright & Central  Studio,Belltown/Downtown,1,110,24,6,396702,2640,295.65
4410544,8th Ave Condos Modern 2BD,Belltown/Downtown,2,190,0,30,526079,0,-2758.82
4614955,P4 Metro living: Winter promo,Belltown/Downtown,1,151,19,11,396702,2869,501.75
1043194,Bright&Sweet next to Convention Ctr,Belltown/Downtown,1,175,0,30,396702,0,-2080.35
8385687,Corner Condo with 2 baths + Parking,Belltown/Downtown,2,250,17,13,526079,4250,1066.18
8579782,"Downtown, 1BD, close to everything",Belltown/Downtown,1,140,30,0,396702,4200,1699.65
8441263,Capitol Hill Apartment,Belltown/Downtown,1,180,30,0,396702,5400,2779.65
9530788,98 Walkscore. Swedish Suites 1BD 2,Belltown/Downtown,1,109,29,1,396702,3161,764.55
3394936,"Explore Downtown Seattle, 1BD",Belltown/Downtown,1,140,2,28,396702,280,-1828.35
6882518,"Cozy 1 BR in First  Hill, By Univ.",Belltown/Downtown,1,75,27,3,396702,2025,-257.85
4031625,8th Ave Condos Modern 1BD 2,Belltown/Downtown,1,129,30,0,396702,3870,1402.65
4494948,Entire Downtown 1 BD Condo,Belltown/Downtown,1,135,8,22,396702,1080,-1108.35
4616695,Stylish Art-Filled Mid-Century Apt,Belltown/Downtown,1,150,21,9,396702,3150,754.65
4106041,99 Modern 1Bed,Belltown/Downtown,1,139,0,30,396702,0,-2080.35
4752817,2BR Downtown Penthouse Condo,Belltown/Downtown,2,179,10,20,526079,1790,-1147.82
1157083,Modern 2BR/2BA By ConventionCenter ,Belltown/Downtown,2,245,30,0,526079,7350,3856.18
6226666,Stylish 1BR/1BA Downtown Apartment,Belltown/Downtown,1,150,30,0,396702,4500,1969.65
9151374,Capital Hill Living,Belltown/Downtown,1,105,30,0,396702,3150,754.65
6807884,99 Open Layout in Cap Hill 2,Belltown/Downtown,1,209,0,30,396702,0,-2080.35
1761870,Bohemian-Chic City Apartment,Belltown/Downtown,1,125,30,0,396702,3750,1294.65
7920539,"""1898"" a FirstHill Victorian 3bdrm",Belltown/Downtown,3,165,5,25,650000,825,-2666.17
7598743,Luxury Downtown Condo with Parking,Belltown/Downtown,1,180,0,30,396702,0,-2080.35
7916754,1BR full apt moments from CapHill!,Belltown/Downtown,1,140,30,0,396702,4200,1699.65
4706111,"Modern, 2BR, Parking Included!",Belltown/Downtown,2,179,0,30,526079,0,-2758.82
2926776,Spacious/Comfy Apartment-First Hill,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
8443258,Artsy 2BR Apartment @ Capitol Hill,Belltown/Downtown,2,169,0,30,526079,0,-2758.82
7577073,Cozy apt in Capitol Hill!,Belltown/Downtown,1,112,0,30,396702,0,-2080.35
6555128,Awesome Pioneer Square Apartment,Belltown/Downtown,1,160,3,27,396702,480,-1648.35
6228959,Renovated pioneer square apartment,Belltown/Downtown,1,128,0,30,396702,0,-2080.35
8446689,Penthouse with Wraparound Deck,Belltown/Downtown,1,249,0,30,396702,0,-2080.35
6662639,Historic Sunlit Penthouse w/ Deck,Belltown/Downtown,1,175,1,29,396702,175,-1922.85
3449059,Historic Apartment 303,Belltown/Downtown,1,144,13,17,396702,1872,-395.55
789229,Designer Loft in Pioneer Square,Belltown/Downtown,1,149,0,30,396702,0,-2080.35
4008373,Ultra-Modern 2Bed w/ Amazing Views,Belltown/Downtown,2,350,2,28,526079,700,-2128.82
4811583,The View at Seattle,Belltown/Downtown,1,199,0,30,396702,0,-2080.35
3333971,Historic Studio Pioneer Square 301,Belltown/Downtown,1,145,13,17,396702,1885,-383.85
3497530,Seattle Fantasy,Belltown/Downtown,1,350,0,30,396702,0,-2080.35
4593740,Great Downtown Home! 98 Walkscore,Belltown/Downtown,1,150,5,25,396702,750,-1405.35
6747473,Downtown Home! 98 Walkscore,Belltown/Downtown,1,150,4,26,396702,600,-1540.35
3821663,Historic One Bedroom Apartment 302,Belltown/Downtown,1,160,1,29,396702,160,-1936.35
5021969,Pioneer Square Apartment 202,Belltown/Downtown,1,170,2,28,396702,340,-1774.35
7717653,Quaint Craftsman 4bd Great Location,West Seattle,4,245,30,0,826112,7350,2282.78
4808896,2 BR townhouse in Morgan Junction,West Seattle,2,153,1,29,530125,153,-2642.33
9846066,Seattle Water View Home,West Seattle,2,150,0,30,530125,0,-2780.03
10122924,West Seattle 1BR Condo - nice view,West Seattle,1,75,0,30,399754,0,-2096.35
1259305,Atomic Ranch Home in West Seattle!!,West Seattle,3,250,0,30,655000,0,-3434.89
7452021,Charming home on private park road,West Seattle,2,125,30,0,530125,3750,594.97
6744143,Waterfront 1BR/1BA Mid-Century Home,West Seattle,1,195,30,0,399754,5850,3168.65
9186256,Annie's Place,West Seattle,3,159,0,30,655000,0,-3434.89
9219567,Spacious West Seattle house w/views,West Seattle,5,325,3,27,921830,975,-3956.68
8431178,Walk to the ferry and Lincoln park!,West Seattle,3,225,0,30,655000,0,-3434.89
353347,VACATION HOUSE WEST SEATTLE ,West Seattle,2,200,30,0,530125,6000,2619.97
838764,Alki Beach House in West Seattle,West Seattle,2,240,3,27,530125,720,-2132.03
8194782,Seattle- Alki Beach Hideaway,West Seattle,1,100,10,20,399754,1000,-1196.35
8703208,Alki - Spanish Villa - Pet Friendly,West Seattle,1,119,16,14,399754,1904,-382.75
10339145,West Seattle Beachfront Apartment,West Seattle,2,219,0,30,530125,0,-2780.03
3251016,Alki Beach Bungalow-1 Blk to Beach!,West Seattle,2,249,8,22,530125,1992,-987.23
7513623,Alki Beach Home,West Seattle,3,265,4,26,655000,1060,-2480.89
9521903,Wonderful apartment near the beach,West Seattle,1,124,30,0,399754,3720,1251.65
4379551,Cute 2 bedroom house on Alki Beach,West Seattle,2,100,8,22,530125,800,-2060.03
803902,Lovely 3-Story Alki Townhome,West Seattle,3,250,27,3,655000,6750,2640.11
9545664,Waterfront Apartment - Best View!,West Seattle,1,99,0,30,399754,0,-2096.35
7096547,270 degree view Master on Alki,West Seattle,1,135,0,30,399754,0,-2096.35
8784239,On the beach! Alki,West Seattle,1,90,0,30,399754,0,-2096.35
7776701,Beautiful waterfront beach house,West Seattle,2,269,30,0,530125,8070,4482.97
5862552,Sunset Villa - Alki West Seattle,West Seattle,3,325,2,28,655000,650,-2849.89
9696532,"Mid-Century Modern Beach Home, Alki",West Seattle,3,350,0,30,655000,0,-3434.89
6412566,Sunset Grotto - Alki West Seattle,West Seattle,1,95,18,12,399754,1710,-557.35
3265292,Romantic Alki Beach Cottage,West Seattle,1,130,0,30,399754,0,-2096.35
3505739,Seattle - Alki Beach View Bungalow,West Seattle,1,129,0,30,399754,0,-2096.35
9796540,Alki Beach House w beautiful yard,West Seattle,3,350,8,22,655000,2800,-914.89
3898692,1BR/1BA Close to Park & Alki Beach!,West Seattle,1,95,30,0,399754,2850,468.65
7502246,Seattle - Alki Beach Cottage,West Seattle,2,109,0,30,530125,0,-2780.03
6002165,"New Kitchen (3Bed/2Ba), By Junction",West Seattle,3,225,30,0,655000,6750,2640.11
4887845,Stunning views from Alki Beach,West Seattle,3,235,0,30,655000,0,-3434.89
8132007,Charming 2br cottage on the beach!,West Seattle,2,85,29,1,530125,2465,-561.53
10183490,Top 2bd floor in home on Alki Beach,West Seattle,2,150,0,30,530125,0,-2780.03
5229971,Alki Beach 2br - cozy and beautiful,West Seattle,2,120,30,0,530125,3600,459.97
3818746,Alki Beach View Home,West Seattle,3,350,4,26,655000,1400,-2174.89
3868844,Soundview Home,West Seattle,3,300,4,26,655000,1200,-2354.89
7455068,Retro Alki Beach bungalow/apt,West Seattle,1,59,0,30,399754,0,-2096.35
6694276,NEW Admiral/Alki Urban Cottage,West Seattle,2,180,0,30,530125,0,-2780.03
8373832,Modern Home with unobstructed views,West Seattle,3,450,3,27,655000,1350,-2219.89
426089,Panoramic View in West Seattle,West Seattle,3,219,0,30,655000,0,-3434.89
2638086,Desirable Basement Flat ,West Seattle,1,140,30,0,399754,4200,1683.65
10121329,Alki Beach: Work Road Trip,West Seattle,1,200,1,29,399754,200,-1916.35
2522091,Apartment Ocean and Mountain Views,West Seattle,1,195,3,27,399754,585,-1569.85
7665392,La Casa Morada,West Seattle,1,105,6,24,399754,630,-1529.35
251922,"Sleepy North Admiral, West Seattle",West Seattle,2,93,30,0,530125,2790,-269.03
1225820,Cozy Craftsman Top Floor Apartment,West Seattle,1,85,17,13,399754,1445,-795.85
4384800,North Admiral Penthouse-W.Seattle,West Seattle,2,195,10,20,530125,1950,-1025.03
3124961,An Architect's Gem in West Seattle,West Seattle,4,225,30,0,826112,6750,1742.78
6436772,Spacious 4 BR/2.5 BA Family Home,West Seattle,4,350,30,0,826112,10500,5117.78
7499506,Urban Retreat,West Seattle,1,120,0,30,399754,0,-2096.35
3403858,Cozy 2BD West Seattle Craftsman,West Seattle,2,200,30,0,530125,6000,2619.97
7229743,2BR/2BA Townhouse in West Seattle,West Seattle,2,199,11,19,530125,2189,-809.93
7454026,Waterfront Penthouse with Roof Top,West Seattle,2,495,0,30,530125,0,-2780.03
4651974,Close to the action on Alki Beach,West Seattle,1,65,12,18,399754,780,-1394.35
1538865,2 Bedroom home in West Seattle,West Seattle,2,90,30,0,530125,2700,-350.03
7773851,W. Seattle Modern Craftsman,West Seattle,2,185,30,0,530125,5550,2214.97
8409773,Alki city view condo,West Seattle,1,99,30,0,399754,2970,576.65
7131797,"Skylights, Privacy & Convenience",West Seattle,1,89,5,25,399754,445,-1695.85
7869223,Sweet Rambler Getaway Near Alki,West Seattle,2,200,30,0,530125,6000,2619.97
7278583,1904 Queen Anne Style Home,West Seattle,3,225,30,0,655000,6750,2640.11
8538420,Spectacular City View apartment,West Seattle,1,100,7,23,399754,700,-1466.35
7800143,House in the heart of West Seattle,West Seattle,4,225,5,25,826112,1125,-3319.72
9534,The Coolest Tangerine Dream MIL! ,West Seattle,2,125,29,1,530125,3625,482.47
9531,The Adorable Sweet Orange Craftsman,West Seattle,2,165,30,0,530125,4950,1674.97
5759668,City Traveler's Townhome - WSeattle,West Seattle,2,125,1,29,530125,125,-2667.53
4030640,Spectacular View Apartment,West Seattle,1,125,12,18,399754,1500,-746.35
10020782,Heart of West Seattle,West Seattle,3,299,30,0,655000,8970,4638.11
5652705,Northern Lights Cottage,West Seattle,1,125,1,29,399754,125,-1983.85
9410043,3+ BR craftsman family home in WS,West Seattle,4,250,30,0,826112,7500,2417.78
4996554,Best value near downtown Seattle!,West Seattle,2,119,0,30,530125,0,-2780.03
692080,Hummingbird House+Firelight Studio,West Seattle,5,370,0,30,921830,0,-4834.18
153967,Cottage in West Seattle $117/night,West Seattle,2,117,0,30,530125,0,-2780.03
8566242,Cozy Cottage Style,West Seattle,2,200,1,29,530125,200,-2600.03
6567683,West Seattle Skyline Oasis Townhome,West Seattle,2,129,3,27,530125,387,-2431.73
6794702,nestled behind a park,West Seattle,1,70,30,0,399754,2100,-206.35
157939,Adorable New Artist Apartment ,West Seattle,1,110,15,15,399754,1650,-611.35
7459637,West Seattle Retreat,West Seattle,1,109,30,0,399754,3270,846.65
6512979,Cozy 'n Convenient Man Cave,West Seattle,1,75,0,30,399754,0,-2096.35
7886656,Heart of W Seattle w/ Skyline View!,West Seattle,2,136,10,20,530125,1360,-1556.03
4378803,Modern West Seattle Cottage,West Seattle,1,139,26,4,399754,3614,1156.25
8209686,1920s Bungalo with a 150mile view!,West Seattle,3,200,30,0,655000,6000,1965.11
9110730,West Seattle - Alaska Junction area,West Seattle,1,75,9,21,399754,675,-1488.85
6762958,Cozy Alaska Junction Remodel,West Seattle,1,75,20,10,399754,1500,-746.35
8503556,picture perfect craftsman bungalow,West Seattle,2,125,17,13,530125,2125,-867.53
6448099,Contemporary New Townhome/House,West Seattle,3,215,18,12,655000,3870,48.11
4564730,Charming West Seattle apartment ,West Seattle,1,99,30,0,399754,2970,576.65
50233,West Seattle Vacation Junction,West Seattle,2,165,5,25,530125,825,-2037.53
3402376,West Seattle Mid-Century Modern,West Seattle,2,165,30,0,530125,4950,1674.97
6977095,Spacious West Seattle Cottage,West Seattle,3,249,24,6,655000,5976,1943.51
6823837,Vibrant Two-Bedroom Apartment,West Seattle,2,129,14,16,530125,1806,-1154.63
8631419,Beautiful 1911 Craftsman with views,West Seattle,3,180,3,27,655000,540,-2948.89
7836953,*Beautiful Views West Seattle Home*,West Seattle,3,250,30,0,655000,7500,3315.11
3281072,Sweet Urban West Seattle Bungalow,West Seattle,2,150,28,2,530125,4200,999.97
10252110,Spacious 4 Bed West Seattle House,West Seattle,4,375,30,0,826112,11250,5792.78
8307502,Flawless City and Mountains Views,West Seattle,3,300,1,29,655000,300,-3164.89
4121334,Dog-friendly 2BR townhome w/ patio!,West Seattle,2,110,30,0,530125,3300,189.97
10309898,Great location,Queen Anne/Magnolia,1,250,0,30,546229,0,-2864.48
6780615,Modern Oasis in Magnolia,Queen Anne/Magnolia,1,150,29,1,546229,4350,1050.52
2586642,Charming modern 2 bdm getaway ,Queen Anne/Magnolia,2,150,0,30,724370,0,-3798.68
9490093,Chic One Bedroom Condo in Magnolia!,Queen Anne/Magnolia,1,150,0,30,546229,0,-2864.48
41401,Home Away From Home - MIL Suite    ,SODO/Beacon Hill,1,89,28,2,387548,2492,210.46
3951768,"Private, Spacious, Studio",SODO/Beacon Hill,1,58,29,1,387548,1682,-518.54
7007598,Beacon Hill home fit for a family,SODO/Beacon Hill,3,170,26,4,635000,4420,647.99
7800238,Private stand alone garden cottage,SODO/Beacon Hill,1,85,22,8,387548,1870,-349.34
4163851,Georgetown Townhouse,SODO/Beacon Hill,2,104,7,23,513938,728,-2039.95
479653,Seattle Sleepy on North Beacon Hill,SODO/Beacon Hill,4,150,21,9,800888,3150,-1364.94
7247518,Modern Home in Beacon Hill,SODO/Beacon Hill,1,130,0,30,387548,0,-2032.34
108765,Beacon Hill Cottage in the City,SODO/Beacon Hill,1,122,0,30,387548,0,-2032.34
6360895,"Cozy Georgetown spot, sleeps 6!",SODO/Beacon Hill,3,109,13,17,635000,1417,-2054.71
6363765,Seattle House - Location & Privacy,SODO/Beacon Hill,2,199,28,2,513938,5572,2319.65
6183330,Unique Seattle Log Cabin Home,SODO/Beacon Hill,1,100,12,18,387548,1200,-952.34
6626493,Private Beacon Hill Studio w/Bath,SODO/Beacon Hill,1,69,30,0,387548,2070,-169.34
9564093,3 2 1 Contact House,SODO/Beacon Hill,1,60,9,21,387548,540,-1546.34
1652107,Prime Seattle Craftsman Home - 3Bed,SODO/Beacon Hill,3,175,10,20,635000,1750,-1755.01
23356,3bd 2bt great bargain  sleep 6-10,SODO/Beacon Hill,3,215,10,20,635000,2150,-1395.01
8634897,3 level brace point view home,West Seattle,3,270,7,23,655000,1890,-1733.89
3604931,"Modern Luxury, Puget Sound Views",West Seattle,5,495,12,18,921830,5940,511.82
6937492,Cozy Home with Amazing View,West Seattle,2,165,0,30,530125,0,-2780.03
1048798,West Seattle Home w/Dazzling View,West Seattle,1,129,5,25,399754,645,-1515.85
6215943,Beachy Fauntleroy View Craftsman,West Seattle,3,177,0,30,655000,0,-3434.89
3986788,Spacious Private Suite,West Seattle,1,87,13,17,399754,1131,-1078.45
4668327,Adorable House - Very Convenient,SODO/Beacon Hill,1,100,30,0,387548,3000,667.66
6421243,Petite 1 Bdrm Apt in N. Beacon Hill,SODO/Beacon Hill,1,59,0,30,387548,0,-2032.34
5580773,Bright 2B Apartment on Beacon Hill,SODO/Beacon Hill,2,70,30,0,513938,2100,-805.15
8737284,Cozy apt. w/ spacious balcony,SODO/Beacon Hill,1,65,22,8,387548,1430,-745.34
958475,Central Private Two Bedroom Home ,SODO/Beacon Hill,2,85,11,19,513938,935,-1853.65
8605841,Huge 1br with Park Views,SODO/Beacon Hill,1,74,23,7,387548,1702,-500.54
606297,5 Bed 3Bath House Near Downtown SEA,SODO/Beacon Hill,5,399,0,30,893682,0,-4686.57
9094366,"Christmas in the city, no car req'd",SODO/Beacon Hill,3,300,30,0,635000,9000,4769.99
9496612,Cozy and Charming Apartment,SODO/Beacon Hill,1,79,30,0,387548,2370,100.66
611500,3Bed 2Bath w/ Deck Near Dwntwn SEA,SODO/Beacon Hill,3,219,0,30,635000,0,-3330.01
264829,2bed Rm Inner City Suite Near Dwtn,SODO/Beacon Hill,2,165,0,30,513938,0,-2695.15
1317919,2Rms 2Queen Beds 2Bath Near Dwntwn ,SODO/Beacon Hill,2,169,0,30,513938,0,-2695.15
6416765,Modern Townhome + Great Location,SODO/Beacon Hill,2,149,13,17,513938,1937,-951.85
5056580,Soaring Crane Luxury Garden Retreat,SODO/Beacon Hill,1,99,0,30,387548,0,-2032.34
6793490,PRIVATE LITTLE BEACONHILL HOUSE,SODO/Beacon Hill,1,69,4,26,387548,276,-1783.94
2069917,1 Bdrm N. Beacon Hill Apt-East Unit,SODO/Beacon Hill,1,69,4,26,387548,276,-1783.94
1556170,1 Bdrm N. Beacon Hill Apt-West Unit,SODO/Beacon Hill,1,69,0,30,387548,0,-2032.34
2486612,"Quiet Second Floor ""Zen"" Apartment",SODO/Beacon Hill,1,112,2,28,387548,224,-1830.74
7748778,Thor's Scamper Urban City Camper,SODO/Beacon Hill,1,150,0,30,387548,0,-2032.34
7634011,Near Downtown and private home feel,SODO/Beacon Hill,3,104,0,30,635000,0,-3330.01
6561379,Beacon Hill 2br with Park Views,SODO/Beacon Hill,2,144,30,0,513938,4320,1192.85
392779,2/1 Plush Modern Hilltop Retreat,SODO/Beacon Hill,2,108,4,26,513938,432,-2306.35
202174,"Modern Retreat, High End Amenities",SODO/Beacon Hill,1,159,30,0,387548,4770,2260.66
7853358,Cozy N. Beacon Hill 2 Bdrm Home,SODO/Beacon Hill,2,85,4,26,513938,340,-2389.15
2197168,Delightful Cottage near Light Rail,SODO/Beacon Hill,2,135,21,9,513938,2835,-143.65
5593399,Parkside Condo,SODO/Beacon Hill,1,120,30,0,387548,3600,1207.66
366301,Paint by Number Paradise,SODO/Beacon Hill,1,70,3,27,387548,210,-1843.34
3593582,2 BR 2.25 Bath Townhome ,SODO/Beacon Hill,2,120,30,0,513938,3600,544.85
793629,Cheery Seattle House with View,SODO/Beacon Hill,1,95,16,14,387548,1520,-664.34
9110410,Garden Apt across from Park,East Side–South of I-90,1,88,30,0,549280,2640,-504.48
8596938,"Quiet apt, near Stadium District",SODO/Beacon Hill,2,130,30,0,513938,3900,814.85
9013441,Apartment w/full kitchen and bath,SODO/Beacon Hill,1,85,30,0,387548,2550,262.66
7362757,Via Calvi Due,East Side–South of I-90,1,84,10,20,549280,840,-2124.48
9609152,2BR Contemporary Columbia City Home,East Side–South of I-90,2,275,1,29,728417,275,-3572.4
2586350,Seattle Home Close to Light Rail,East Side–South of I-90,1,105,3,27,549280,315,-2596.98
9797000,"Lightrail, ethnic eateries, parks!",East Side–South of I-90,1,75,0,30,549280,0,-2880.48
5242148,Modern Rustic Home,East Side–South of I-90,4,199,5,25,1135116,995,-5057.17
995443,Columbia City Studio Apartment,East Side–South of I-90,1,85,30,0,549280,2550,-585.48
3279728,Stylish West Seattle 3BD  ,West Seattle,3,150,30,0,655000,4500,615.11
1851837,Awesome cozy One Bedroom Apartment,West Seattle,1,95,30,0,399754,2850,468.65
5682,"Cozy Studio, min. to downtown -WiFi",West Seattle,1,48,18,12,399754,864,-1318.75
2737012,"Cozy, Garden Studio in West Seattle",West Seattle,1,65,30,0,399754,1950,-341.35
1003890,PRIVATE 3 BEDROOM HOME,West Seattle,3,99,10,20,655000,990,-2543.89
8006745,South Seattle Urban Farmhouse-,East Side–South of I-90,3,65,29,1,900000,1885,-3023.2
7013085,Uncommon Abode close to downtown,East Side–South of I-90,2,99,23,7,728417,2277,-1770.6
6546748,Lake Washington Waterfront Home,East Side–South of I-90,3,295,17,13,900000,5015,-206.2
4526737,Quiet retreat by waterfront park,East Side–South of I-90,1,95,26,4,549280,2470,-657.48
1263470,Sweet Seattle Urban Homestead 1 Bdr,East Side–South of I-90,1,100,30,0,549280,3000,-180.48
7415378,Spacious House btw Airport and City,East Side–South of I-90,2,200,14,16,728417,2800,-1299.9
4711069,Craftsman with view of Seattle ,East Side–South of I-90,4,169,15,15,1135116,2535,-3671.17
4384000,Beautiful Mount Baker Craftsman,East Side–South of I-90,2,300,0,30,728417,0,-3819.9
215882,Relaxing Garden Cottage w/ Hot Tub!,East Side–South of I-90,1,99,9,21,549280,891,-2078.58
491958,Columbia City Treehouse Apartment ,East Side–South of I-90,1,75,22,8,549280,1650,-1395.48
190984,Home in Hillman City,East Side–South of I-90,1,110,11,19,549280,1210,-1791.48
1599856,2.5 Blocks from Anywhere,East Side–South of I-90,2,125,11,19,728417,1375,-2582.4
1223644,Cozy Apt in Historic Columbia City,East Side–South of I-90,1,90,4,26,549280,360,-2556.48
8952253,Clean and Comfy Columbia City Home,East Side–South of I-90,3,97,26,4,900000,2522,-2449.9
4041868,Seward Park-Sleeps 10- Int'l Dist.,East Side–South of I-90,3,195,3,27,900000,585,-4193.2
8845310,Sweet Little House,East Side–South of I-90,2,100,30,0,728417,3000,-1119.9
7750477,3 BR House Close To Light Rail,East Side–South of I-90,3,195,16,14,900000,3120,-1911.7
7938941,Farmhouse in the city,East Side–South of I-90,2,150,0,30,728417,0,-3819.9
2721575,Columbia City apartment,East Side–South of I-90,1,95,9,21,549280,855,-2110.98
2471659,"Charming, split-level 1BD retreat",East Side–South of I-90,1,100,0,30,549280,0,-2880.48
3120652,2 Bedroom Columbia City Home,East Side–South of I-90,2,124,0,30,728417,0,-3819.9
1455269,Private Seattle/Columbia City MIL,East Side–South of I-90,3,115,30,0,900000,3450,-1614.7
1457330,Family Home for Urban Travelers,East Side–South of I-90,3,220,30,0,900000,6600,1220.3
8902887,"Bright 1 bed Columbia City, Seattle",East Side–South of I-90,1,90,18,12,549280,1620,-1422.48
2856806,Modern Views ,East Side–South of I-90,3,175,2,28,900000,350,-4404.7
693956,Green built home in Columbia City,East Side–South of I-90,3,150,30,0,900000,4500,-669.7
5682316,Charming Seattle Guesthouse,East Side–South of I-90,1,85,2,28,549280,170,-2727.48
4707171,Charming Columbia City Apartment,East Side–South of I-90,2,110,8,22,728417,880,-3027.9
9138392,Little House in Columbia City,East Side–South of I-90,2,59,27,3,728417,1593,-2386.2
7262142,Cozy charming 1 bedroom apartment,East Side–South of I-90,1,65,8,22,549280,520,-2412.48
609610,A place to stay: studio apartment,East Side–South of I-90,1,90,13,17,549280,1170,-1827.48
4833820,Stunning craftsman--3 month minimum,East Side–South of I-90,2,175,30,0,728417,5250,905.1
7480196,"Spacious, 3BR/1BA Home",East Side–South of I-90,3,199,21,9,900000,4179,-958.6
8774504,Cozy-Mod & Bright - Near Light Rail,East Side–South of I-90,3,109,17,13,900000,1853,-3052.0
8627921,Dahl House in Columbia City,East Side–South of I-90,1,70,9,21,549280,630,-2313.48
2016613,"Very nice modern house, room for 8",East Side–South of I-90,4,300,7,23,1135116,2100,-4062.67
2695493,Urban Oasis: Cozy 1BD Apartment,East Side–South of I-90,1,95,30,0,549280,2850,-315.48
1983713,Peaceful Retreat in the City,East Side–South of I-90,1,95,5,25,549280,475,-2452.98
777159,Spacious 3BR/3BA Craftsman,East Side–South of I-90,3,150,30,0,900000,4500,-669.7
3922845,Stellar 4 bedroom Seattle Craftsman,East Side–South of I-90,4,175,30,0,1135116,5250,-1227.67
841274,Goat Hill House Apartment,East Side–South of I-90,1,90,2,28,549280,180,-2718.48
8904748,Great home for friends or family,East Side–South of I-90,2,125,7,23,728417,875,-3032.4
8734809,"Bright, Cozy and Spacious 1 Bedroom",East Side–South of I-90,1,70,28,2,549280,1960,-1116.48
7562331,Modern apt near Lake Washington,East Side–South of I-90,1,95,11,19,549280,1045,-1939.98
3890786,"Sunset Splendor 1C, gorgeous view!",East Side–South of I-90,2,155,30,0,728417,4650,365.1
8474253,Cozy 1 BR/ 1 BA Apt in Mt. Baker,East Side–South of I-90,1,80,19,11,549280,1520,-1512.48
5559063,"Spacious, Light-filled Townhome",East Side–South of I-90,2,140,30,0,728417,4200,-39.9
1209447,3 Bedroom Home close to lake,East Side–South of I-90,3,139,30,0,900000,4170,-966.7
4364285,Private Townhome 2 bedroom 1.5 bath,East Side–South of I-90,2,126,13,17,728417,1638,-2345.7
6716874,Brand New Daylight Apartment,East Side–South of I-90,1,105,30,0,549280,3150,-45.48
4659824,Sweet Home Mount Baker,East Side–South of I-90,2,150,1,29,728417,150,-3684.9
1097520,Relaxed sophistication in Mt. Baker,East Side–South of I-90,1,92,3,27,549280,276,-2632.08
774659,Jake's Place: A Modern Guesthouse,East Side–South of I-90,1,105,3,27,549280,315,-2596.98
3849918,"Sunset Splendor 2B,  gorgeous view!",East Side–South of I-90,2,150,2,28,728417,300,-3549.9
7382303,Grapevine Cottage in Mt Baker,East Side–South of I-90,1,150,9,21,549280,1350,-1665.48
7229312,Mount Baker Modern - Quiet View Apt,East Side–South of I-90,2,150,30,0,728417,4500,230.1
8391954,Cozy Mid Century Modern Home 2Bd,East Side–South of I-90,2,200,30,0,728417,6000,1580.1
2686659,Mt Baker Apartment,East Side–South of I-90,1,95,16,14,549280,1520,-1512.48
8474294,Cozy 2Br/2Bt Apt close to park,East Side–South of I-90,2,81,22,8,728417,1782,-2216.1
7914021,Cozy Cottage with Lake View,Southeast Seattle,1,110,0,30,409519,0,-2147.56
9364302,3 Bd Updated Home w/ View of Lake,Southeast Seattle,3,200,30,0,671000,6000,1881.2
8196883,Unique Seward Park home,Southeast Seattle,2,100,13,17,543075,1300,-1677.94
5424448,Beautiful Tudor Home Water View,Southeast Seattle,3,250,20,10,671000,5000,981.2
7547290,Seward Park Garden Retreat - 2 BR,Southeast Seattle,2,110,13,17,543075,1430,-1560.94
5918259,Big Lake View Seward Park MIL,Southeast Seattle,1,100,10,20,409519,1000,-1247.56
5804875,A Place For A Family,Southeast Seattle,2,99,0,30,543075,0,-2847.94
9170870,Swanky Sexy B Treehouse,Southeast Seattle,1,98,0,30,409519,0,-2147.56
6168975,Spacious Lake View Retreat,Southeast Seattle,2,188,2,28,543075,376,-2509.54
1416763,Lake Washington home,Southeast Seattle,4,150,0,30,846292,0,-4438.05
3726391,PLAY- 3  Kayaks  Big 3 Bedroom Home,Southeast Seattle,3,160,0,30,671000,0,-3518.8
10188794,Bright Brand New Apartment,Southeast Seattle,1,99,0,30,409519,0,-2147.56
5241195,Seward Park 1 bedroom apartment,Southeast Seattle,1,65,27,3,409519,1755,-568.06
4716486,Charming house in Seattle,Southeast Seattle,1,90,24,6,409519,2160,-203.56
7386675,Seward Park Bungalow (SeaFair Spot),Southeast Seattle,2,250,30,0,543075,7500,3902.06
5240694,"Light , Airy Loft + 1 bdrm & more",Southeast Seattle,1,115,0,30,409519,0,-2147.56
741699,Seward Park Zen Retreat è‹åŽ„å¾·å…¬å›­ç¦…æ’¤é€€,Southeast Seattle,2,168,23,7,543075,3864,629.66
6108006,Park Place Apartment with a View,Southeast Seattle,1,127,26,4,409519,3302,824.24
6741135,Family Oasis with Stunning Views,Southeast Seattle,3,279,30,0,671000,8370,4014.2
6555393,Lake Washington / Columbia City Apt,Southeast Seattle,1,93,5,25,409519,465,-1729.06
7005538,Spacious Family Home Close to Lake,Southeast Seattle,4,150,30,0,846292,4500,-388.05
1827586,Steps to Lake Washington 3 bed/2 ba,Southeast Seattle,3,375,0,30,671000,0,-3518.8
3993960,Green on Green - Middle Level Apt.,West Seattle,1,75,30,0,399754,2250,-71.35
